name,page,text
963330_bijlagen.zip__concatenated,156," 

 

 

   

 

 

 

 

 

 

 

 

5
N
&
N
N

 

 

T
5

 

 

 

 

AWA ANANVAVANANAN AVANANANAN AAI AT IAA ,

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

N

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

114100 /:

7 PT 7 7 P5e verdieping

|
| |
{11,400 /I

/ /\ T4e ver epingi

woning 4

 

4,100
T5e verdiëpin

 

 

 

 

 

:
_\„

 

 

 

 

 

 

 

 

 

\

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

700 /!

T3e verdiëping

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

°
o}

oning 3

 

 

 

-

à
W

 

 

3e verdiepif

 

 

 

 

 

 

 

 

]

    
  

 

 

 

 

 

|
000 /I

2e verdi ingi

 

 

 

 

 

 

 

 

 

onin

 

    
 

 

 

 

 

 

 

 

 

 

 

o}

 

 

 

| z 7 Vöe verdiepj

 

 

 

 

 

 

 

 

 

 

 

 

_-_

==)
S
\%

 

 

onin

/ /I/ n ‘/éverdiepi
f T 7

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

o
P
\

 

 

 

<

 

 

 

 

 

 

 

 

 

 

NNN NNN NNN

 

N

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

[ N x NNN NNN N NNN NNN
N
ILSN
N

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

1 .
| restaúrant / /:
_ _ __ | p | L J MLT L | 40
| l/ Z )\ EAR Beg?dron1 / / /{ | TBega gron*
l -830
/ _/ / / —/ \ lí | > A ! | A ! | | | _/l
T} U7} 7} U} t 71 + 7E TZ T7 T7
L AWIL ZLL ML C _ADE _ _Z _ LA __ _ £ _ _Z __ e e d e L PADZ e e e « W A N
Deze kaart is noordgericht Schaal 1:500
< ‘ 12345 Perceelnummer
. 25 Huisnummer
Kadastrale gemeente AMSTERDAM G
estaurant/keuken/opslag D e e n Sectie G

e} d ? À.3‚000 Voorlopige kadastrale grens P | 4648

© z s e | B < > T | = : 1 PSouterrain _ Administratieve kadastrale grens ercee

H —  Bebouwing

D} / Overige topografie Aan dit uittreksel kunnen geen betrouwbare maten worden ontleend.
Voor een eensluidend uittreksel, Apeldoorn, 21 juni 2013 De Dienst voor het kadaster en de openbare registers behoudt zich de intellectuele
Á ‘ De bewaarder van het kadaster en de openbare registers eigendomsrechten voor, waaronder het auteursrecht en het databankenrecht.

B Doorsnede B-B 1:100 A Doorsnede A-A 1:100 Situatie 1:500

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

   

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

TTT

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

_
__
—h

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

|

=
IC
IE
m

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

GE-ARCEERDE GEDEELTE BEHOORT NOET TOT DE AANVRAAG

D-Architecten bv

Nieuwe Herengracht 113

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

|
|
|

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

: f ""a'[ __ Ê 1011 SB Amsterdam
ll ; 3ÜÜ F 020-646 27 26
. 020-644 28 21
‘| & : [ info@itz-a.nl
www.itz-a.nl
e E „ Revisie F:
——— Revisie E:
Revisie D:
[l [ DDE Revisie C: 01-07-2013
TT Revisie B: 25-06-2013
Revisie A: 21-06-2013
Datum: JT 10-06-2013
Ĳ [ |
Project Warmoesstraat 10; 1012JO Amsterdam
aa I_—_l Ü | Onderdeel Gevels, doorsneden en situatie
‚ . / / Betreft BESTAANDE SITUATIE
| ! | 36 Behoort bij de beschikking van Schaa 1100 en 1500
| H l . Status Aanvraag OLO
| l | lerknummer:
d [Ed EE | DN ND | | stadsdeel Centrum werk 1895
|
| |

 

___________________________ x NR BWT 909757 Layoutnummer: BT02c
Achtergevel (ongewijzigd) 1:100 Voorgevel (ongewijzigd) 1:100 ° Gemerkt: 4 Layotnaam _ Gevels en Doorsneden

Opdrachtgever:

 

 

 

 

 
"
963330_bijlagen.zip__concatenated,40," 

‘ONIEUaS E9ZIL ueu>a2uasajey vers GuyaauI6uy aGewt

LIN Vo ssaqwnu a>uarayay Yed

689 69 8V 89 89 ZV Z9 Z9 LO ZO €0 60 OL LL 9L ZL 8L OZ SV Ssg ZV zg Z9 IV Lg LS

= merse
- - | a -
o y o w

L e E z E E a , EE « OEE « DPP

” di Î E ö i l

 

uouI

&
$
e
14
EE n
a S £
EE
59 £
® 9 E
b -
© G ©
o” z

26-mei-2011
55-09-0102

 
"
963330_bijlagen.zip__concatenated,54,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

Stabiliteit

Vloerwaterpassing

Zandlaag (1° + 2°)

Het vermogen van een pand om zelfstandig te staan en
weerstand te bieden tegen zijwaartse belasting.

Methode om het verschil in hoogte van twee of meer vaste
punten van de vloer te bepalen.

Draagkrachtige laag zand in de bodem waarop gefundeerd kan
worden. De eerste zandlaag bevindt zich in Amsterdam veelal op
+ 13 meter onder het maaiveld; de tweede zandlaag op + 20
meter onder het maaiveld.

Versnijding

Bouwmuur

Langshout

Kesp

 

Schuifhout
Paal

 

 

 

16

j

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

16 11

C1 B1 A1 C2 B2 A2 B5 A5 20 18 17

Patch Reference numbers on UTT

the scale towards docurmen*” B

ImageEngineering Scan Reference Chart TE263 Serial No. m Yi!

 

 
"
963330_bijlagen.zip__concatenated,23,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

4.2 Technische opname

Gemeten zettingsverschillen
Gevelwaterpassing en oploodmeting.

 

Onderdeel:

Gevelwaterpassing

Oploodmeting links
Oploodmeting rechts

Verschil: Afstand:
[mm] [m]

63 6.11
Graden -

[°]

89,8

90,1

Zettingsverschil:
[mm/m']

bijna 10,5
Schranking:
[mm/m']

3

2

Richting:

links

Richting:

rechts
rechts

Kwalificatie:

groot

Kwalificatie:

klein
klein

 

i _

r 7r
N e i

i

‘ĲJÜHwL-
Lij-H L_L.4‚

]“!

 

l À /

 

 

PPEPTITTTTTTE

HEOEA ETEB RT

TTT

 

 

 

 

 

 

 

 

MII

 

 

UOOÜWJ

no 10

 

 

 

 

EE EN T
p p 7

C2 B2 A2 B5 A5 20 18

Panch Aeference numbers on UTT

r

d,
|

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

16 11

17

A1

C1i B1

37i

mage Engineering Scan heference Chart TE263 Serial No k *

the scale towards documen’ ®

{

 

 
"
963330_bijlagen.zip__concatenated,129,"STRACKEE BV BOUWADVIESBUREAU werknummer: 912-096
berekeningnummer: 1
bladnummer: 43

OMHULLENDE VAN DE KARAKTERISTIEKE COMBINATIES

 

 

 

 

 

 

 

VERPLAATSINGEN [mm] Ligger:1 Karakteristieke
combinatie
1.46
-2.54 -2.54
STAALPROFIELEN — ALGEMENE GEGEVENS Ligger:1
Stabiliteit: Classificatie gehele constructie: Geschoord
MATERIAAL
Mat Profielnaam Vloeisp. Productie Min. drsn.
nr. [N/mm2 ] methode klasse
1 UNP320 235 Gewalst 1
Partiële veiligheidsfactoren:
Gamma M;0 : 1.00 Gamma M;1l : 1.00
KIPSTABILITEIT Ligger:1
Staaf Plts. l gaffel Kipsteunafstanden
aangr. [m]  [m]
1 1.0*h boven: 3.00 3.000
onder: 3.00 3.000
2 1.0*h boven: 3.00 3.000
onder: 3.00 3.000
3 1.0*h boven: 3.00 3.000
onder: 3.00 3.000
TOETSING SPANNINGEN Ligger:1
Staaf Mat BC Sit Kl Plaats Norm Artikel Formule Hoogste toetsing Opm.
nr. U.C. [N/mm?]
1 1 2 2 1 My-max EN3-1-1 6.2.8 (6.29) 0.607 143
2 1 2 8 1 Begin EN3-1-1 6.2.8 (6.29) 0.267 63
3 1 2 2 1 My-max EN3-1-1 6.2.8 (6.29) 0.607 143

Pagina 44/44

OxXxXxX

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
963330_bijlagen.zip__concatenated,213,"Retouradres: Bouwen & Wonen, Postbus 202, 1000 AE Amsterdam

Warmoesstraat 1(l
1012JD AMSTERDAM
"
963330_bijlagen.zip__concatenated,60,"Gemeente Amsterdam

Formulierversie
2010.02

Omgevingsvergunning

Datum aanvraag: 17 januari 2012

Locatie

Adres

Postcode

Huisnummer
Huisnummertoevoeging
Straatnaam
Plaatsnaam

Gelden de werkzaamheden in deze
aanvraag voor meerdere adressen
of percelen?

Toelichting op locatie

Eigendomssituatie

Eigendomssituatie van het perceel

1012 JD

10

hs
Warmoesstraat

AMSTERDAM

M Ja
M Nee

B U bent eigenaar van het perceel
B U bent erfpachter van het perceel
B U bent huurder van het perceel
B Anders

Aanvraagnummer: 302083 Gemeente Amsterdam Formulierversie 2010.02

Pagina 1 van 1
"
963330_bijlagen.zip__concatenated,31,"Gemeente Amsterdam
26-mei-2011 stadsdeel Centrum
55-09-0102

Warmoesstraat 10

AED ET R AT 2
FUNDETENSSDONDERZOEk _

 

 

 

®

the scale towards documep”” B

.

 

 

i n ZENCAAT RECHT EEDA iij

 

 

 

T
Î
EE E

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

 

 

 

 

| Gws=3bozkA>

 

BONENKANT FUNDERING 3
|640 : Mp

 

HOUTEN PLATEN

54 :
| HouTen KESPEh
dÂ

 

 

 

 

C1 B1 A1 C2 B2 A2 B5 A51 “ 16 17 16 11

Patch Reference numbers on UTT
mage Engineering Scan Reference Chart TE263 Serial NO. *

 
"
963330_bijlagen.zip__concatenated,92,"STRACKEE BV BOUWADVIESBUREAU werknummer: 912-096

berekeningnummer: 1
bladnummer: 6

eigen gewichten van materialen gevels en bouwmuren e.d. [kN/m2]

 

 

 

 

 

Buitenblad Binnenblad
% kozijnen| bakst ispo betimm. kzst L.beton beton | houten bi.bl. afw.
0,50 20,00 0,30 0,50 18,50 16,00 25,00 0,50 19,00 |e.g. |
KN/m? kN/m® KN/m?2 |_KN/m? KN/m? KN/m? KN/m? KN/m2 KN/m?
21 bouwmuur 220 220 4,40 KN/m?
22 bouwmuur 330 330 6,60 kN/m?
23 voorgevel 40% 330 4,16 kN/m?
24 achtergevel 50% 330 3,55 KN/m?
25 plint voorgevel 200 5,00 kN/m?

 

 

 

 

 

 

 

 

 

Belastingsfactoren en belastingen (Eurocode 0 en 1))

 

 

 

 

gevolgklasse | g Vta |
CC1-CC2-CC3 1,00/ 1,00 SLS: Serviceability Limit State
gunstig ongunstig| ongunstig gunstig
cCC2 0,9 1,35| 1,50 0 ULS(a): Ultimate Limit State (formule 6.10.a)
CC2 0,9 1,20/ 1,50 0 ULS(b): Ultimate Limit State (formule 6.10.b)

 

 

 

 

Pagina 7/44

OxXxXX

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
892231__concatenated,14,
963330_bijlagen.zip__concatenated,80,"Kenmerk 909757
Pagina 4 van 9

Gemeente Amsterdam
Stadsdeel Centrum

De aanvraag is niet getoetst aan redelijke eisen van welstand omdat het hier een interne
wijziging/verbouwing betreft waarbij het uiterlijk en de plaatsing van het bouwwerk niet
wijzigt.

Beoordeling beschermd stadsgezicht

 

Toetsing beschermd stadsgezicht
Een beschermd stadsgezicht is een stedelijk gebied dat volgens het rijk van algemeen
belang is vanwege de schoonheid, de onderlinge ruimtelijke of structurele, dan wel

wetenschappelijke cultuurhistorische waarde.

De aanvraag is gelegen in een gebied dat is aangewezen als beschermd stadsgezicht. Het
vigerende bestemmingsplan biedt voldoende bescherming.

Toets van het bouwwerk aan het Bouwbesluit 2012

 

Toetsing Bouwbesluit 2012

De aanvraag is getoetst aan de voorschriften van het Bouwbesluit 2012.

Het is aannemelijk dat de aanvraag voldoet aan de relevante voorschriften van het
Bouwbesluit 2012 met inachtneming van de voorschriften behorende bij deze

omgevingsvergunning.

Toetsing constructie

 

De bij de aanvraag geleverde constructie tekeningen en/of berekeningen zijn getoetst. Wij
geven hierbij aan dat de constructie:
- geen bezwaar onder voorbehoud dat de nog nader in te dienen bescheiden

nog gecontroleerd dienen te worden.

Toetsing Bouwverordening

 

Toetsing Bouwverordening Amsterdam 2003. De regelgeving van de bouwverordening is
te vinden op http://www.regelgeving.amsterdam.nl/centralestad/bouwverordening 2003

Het is aannemelijk dat de aanvraag voldoet aan de Bouwverordening Amsterdam 2003.

Beoordeling bodem, bereikbaarheid en nutsvoorzieningen

 

Toetsing bodem

Voor toetsing van het ingediende bodemonderzoekrapport / saneringsplan of BUS
melding is er advies gevraagd aan de omgevingsdienst Noordzeekanaalgebied.
"
963330_bijlagen.zip__concatenated,106,"STRACKEE BV BOUWADVIESBUREAU werknummer: 912-096

berekeningnummer: 1
bladnummer: 20

    

N TI DN I [

    

 

:

 

-
=
[!], Lineair, Omhullende Max, myD+, Snijlijn
x
x
X Pagina 21/44
Ó

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
963330_bijlagen.zip__concatenated,56,"Gegevens bevoegd gezag Gemeente Amsterdam

Referentienummer

Formulierversie
2011.01

Omgevingsvergunning Datum aanvraag: 17 januari 2012

Datum ontvangst

Behoort bij de beschikking van

Het dagelijks bestuur van stadsdeel Centrum

 

NR: BWT 302083
Gemerkt: 01

Aanvraaggegevens

Aanvraagnummer
Aanvraagnaam

Uw referentiecode

Ingediend op

Soort procedure

Projectomschrijving

Opmerking

Gefaseerd

Blokkerende onderdelen weglaten

Persoonsgegevens openbaar
maken

Bouwkosten openbaar maken
Bijlagen die later komen

Bijlagen n.v.t. of al bekend

Bevoegd gezag
Naam:
Telefoonnummer:
E-mailadres algemeen:

Website:

302083
Restaurant Dolce Vita

Warmoesstraat 10hs

17-01-2012

Reguliere procedure

Gevelreklame

Gemeente Amsterdam
14 020
antwoord@amsterdam.nl

www.amsterdam.nl/omgevingsvergunning

Aanvraagnummer: 302083 Gemeente Amsterdam Formulierversie 2011.01

 
   

Gemeente Amsterdam
Stadsdeel Centrum

Pagina 1 van 2
"
963330_bijlagen.zip__concatenated,224,"Gemeente Amsterdam
Kenmerk BWT 50-10-0054 _ Stadsdeel Centrum

Pagina 7 van 7

Voorzieningenlijst behorende bij handhavingsbesluit BWT 50-10-0054

A) FUNDERING

1. de fundering voldoet niet meer aan de voorschriften van het Bouwbesluit (art. BB 2.5 (best.
bouw, afdeling 2.1)) en moet worden vernieuwd. Bij het vernieuwen gelden de
nieuwbouwvoorschriften van het Bouwbesluit (art. BB 2.1 (nieuwbouw, afdeling 2.1));

B) VOORGEVEL

1. het metselwerk ter hoogte van de eerste verdieping, in de rechter penant is gescheurd en moet
worden hersteld. (art.BB 2.5 (best. bouw, afdeling 2.1));

De artikelen verwijzen naar de Woningwet (WW ), Bouwbesluit (BB) en Bouwverordening Amsterdam
(BV).
"
963330_bijlagen.zip__concatenated,223,"Kenmerk BWT 50-10-0054

Pagina 6 van 7

Gemeente Amsterdam
Stadsdeel Centrum

Bijlage

Belanghebbenden kunnen op grond van artikel 7:1 van de Algemene wet bestuursrecht,
binnen zes weken na de datum van deze brief gemotiveerd bezwaar maken tegen dit
besluit.

Een bezwaarschrift moet worden ondertekend en minstens bevatten: uw naam en adres,
de dagtekening, een omschrijving van het besluit waartegen u bezwaar maakt, de
gronden van uw bezwaar en het kenmerk nummer van dit besluit. Wilt u ook uw
telefoonnummer vermelden en een kopie van dit besluit mee zenden.

Het dagelijks bestuur stelt het op prijs als u een kopie van uw bezwaarschrift faxt naar

nm

U stuurt uw bezwaarschrift naar:
Dagelijks bestuur van stadsdeel Centrum
Directie Bedrijfsvoering

Afdeling Juridische Zaken

Postbus 202

1000 AE Amsterdam

Het indienen van een bezwaarschrift schorst niet de werking van het besluit.

In spoedgevallen kan een voorlopige voorziening worden aangevraagd - maar alleen als
u daarnaast ook al een bezwaarprocedure heeft lopen - bij de Voorzieningenrechter van
de Rechtbank Amsterdam, Sector Bestuursrecht, Postbus 75850, 1070 AW Amsterdam.
Een verzoek om voorlopige voorziening kan ook digitaal worden ingediend. Dat kan via
http://Ioket.rechtspraak.nl/bestuursrecht. Daarvoor dient u wel te beschikken over een
elektronische handtekening (DigiD). Aan het indienen van een verzoek om voorlopige
voorziening zijn griffiekosten verbonden.
"
963330_bijlagen.zip__concatenated,243,"Stadsdeel Centrum
Handhaving Rayon Stadshart
kamer.

Amstel 1

1011 PN Amsterdam

ons kenmerk BWT 50-10-0054

pand Warmoesstraat 10

afdeling Handhaving Rayon Stadshart

behandeld door K

onderwerp KENNISGEVING UITVOERING WERK

Ondergetekende:….uuunnnnn n

[eigenaar/optredende namens de eigenaar *] deelt mede dat met de werkzaamheden

aan bovengenoemd pand, genoemd in uw brief van. e
O is begonnen
datum.eee handtekening..unnnneeeeeeeeeeeeeeeeeeeeeeeee

[* = doorhalen wat niet van toepassing is]
"
963330_bijlagen.zip__concatenated,179," 

 

 
"
963330_bijlagen.zip__concatenated,93,"STRACKEE BV BOUWADVIESBUREAU

4. GEWICHTSBEREKENING

werknummer:
berekeningnummer:
bladnummer:

 

bouwmuur 8-10

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

1
Ltot= a1 q2
32,200
12,000 7,000 13,200
factor
q1 : categorie G Qr Y * breedte lengte aantal Grep Qrep Qrep 6.10a 6.10b| stabiliteit / opdrijven
lengte
kar. _ kar. rep. rep. rep.| 1356+ 120G+ [ 120G+ 090G
[KN/m2] [KN/m2] [m] [m] perm. mom extr. + mom.|1,50 * Qmom 150 Qextr*mom|1,50 * Qmom 1,50 * Qgunstig
platdak H 0,55 1,00 1,00 300 100 1 1,65 22 2,0 20 1,5
verdiepingsvloer nr 10 A 0,85 2,25 0,40| 1,00 1,45 100 5 6,16 6,53 6,53 18,1 17,2 17,2 5,5
begane grondvloer nr 10 c 0,85 5,00 0,40| 1,00 1,45 100 1 1,23 2,90 7,25 6,0 12,4 5,8 1,1| ex
bouwmuur 220 ; 220mm bakst 4,40 1,00 1,00 380 1 16,72 226 20,1 20,1 15,0
bouwmuur 330 ; 330mm bakst 6,60 1,00 100 1750 1 115,50 155,9 _ 138,6| 138,6 _ 104,0
q1 Nm'] 141,3 9,4 13,8| 204,8 190,2| 183,7 127,1
Quasi blijvend / UGT 0,73 0,79
lengte vande g-last: 12,000 [m] totaalQd[KN]: 2.458  2.282
factor
q2 : categorie Gr & Y * breedte  lengte aantal Grep Qrep Qrep 6.10a  6.10b]| stabiliteit / opdrijven
lengte
kar. _ kar. rep. rep. rep.| 1356+ 120G+ [ 120G+ 090G
[KN/m2] [KN/m2] - [m] [m] perm. mom extr. + mom.|1,50 * Qmom 150 Qextr*mom|1,50 * Qmom 1,50 * Qgunstig
platdak H 0,55 1,00 1,00 550 100 1 3,03 41 3,6 3,6 2,7
verdiepingsvloer nr 10 A 0,85 2,25 0,40| 1,00 1,45 500 1 6,16 6,53 6,53 18,1 17,2 17,2 5,5
begane grondvloer nr 10 c 0,85 5,00 0,40| 1,00 1,45 1,00 1 1,23 2,90 2,90 6,0 5,8 58 1,1
verdiepingsvloer nr 8 c 0,85 5,00 0,40| 1,00 250 100 2 425 10,00  25,00 20,7 42,6 20,1 3,8| 2ex
bouwmuur 220 ; 220mm bakst 4,40 1,00 1,00 380 1 16,72 226 20,1 20,1 15,0
bouwmuur 330 ; 330mm bakst 6,60 1,00 100 _17,50 1 115,50 155,9 _138,6] _138,6 __104,0
q2 ‚N/m'] 146,9 19,4 34,4| 227,4 227,9| 2054 1322
Quasi blijvend / UGT 0,75 0,75
lengte vandeg-last: 7,000 [m] totaalQd[KN]:  1.592  1.595
factor
q3 : categorie CGk & * breedte  lengte aantal Grep Qrep Qrep 6.10a  6.10b]| stabiiteit / opdrijven
lengte
kar.  kar. rep. rep. rep.| 1356+ 120G+ [120G+ 090G
[KN/m2] [KN/m2] - [m] [m] perm. mom extr. + mom.|1,50 * Qmom 150 Qextr*mom|1,50 * Qmom 1,50 * Qgunstig
platdak H 0,55 1,00 1,00 300 100 1 1,65 22 2,0 20 1,5
verdiepingsvloer nr 10 A 0,85 2,25 0,40| 1,00 1,45 100 5 6,16 6,53 6,53 18,1 17,2 17,2 5,5
begane grondvloer nr 10 c 0,85 5,00 0,40| 1,00 1,45 1,00 1 1,23 2,90 7,25 6,0 12,4 58 1,1| ex
bouwmuur 220 ; 220mm bakst 4,40 1,00 1,00 380 1 16,72 226 20,1 20,1 15,0
bouwmuur 330 ; 330mm bakst 6,60 1,00 100 1750 1 115,50 155,9 _ 138,6| 138,6 _ 104,0
q3 Nm'] 141,3 9,4 13,8| 204,8 190,2| 183,7 127,1
Quasi blijvend / UGT 0,73 0,79
lengte vandeq-last: 13,200 [m] totaalQd[KN]: 2.704 2.510
ongunstig stabiliteit / opdrijven
X Grep XQrep XQep| Z6.10a x 6.10b È È
rep. rep. rep.| 135G+ 120G+]| 120G+ 090G
perm. mom. extr. + mom.|1,50 * Qmom 150 extrmom|1,50 * Qmom 1,50 * Qgunstig
Totale belasting op bouwmuur 8-10 [kN]| 4.588 373 588| 6.754 6.388| 6.066 4.129

 

 

 

 

 

 

Pagina 8/44

OxxXx

912-096
4
7

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam

11 juli 2013
"
963330_bijlagen.zip__concatenated,184,"Gemeente Amsterdam Centrum Kenmerk: 3359329
Pagina 4 van 12

Inwerkingtreding besluit

Directe inwerkingtreding beschikking
De beschikking treedt in werking met ingang van de dag na haar bekendmaking (artikel 6.1, eerste
lid, van de Wabo). Het indienen van een bezwaarschrift heeft geen opschortende werking.

Intrekking en overschrijving

Intrekking

De omgevingsvergunning kan onder andere ingetrokken worden als er gedurende een bepaalde
termijn geen handelingen zijn verricht met gebruikmaking van deze vergunning, op verzoek van
de vergunninghouder, of als hiervoor een zwaarwegend belang aanwezig is. In sommige gevallen
moet de omgevingsvergunning worden ingetrokken. Bijvoorbeeld op verzoek van een ander
bestuursorgaan of een adviseur, als deze bij het besluit betrokken is geweest (artikel 2.29 en
artikel 2.33 van de Wabo).

Overschrijving

Het is mogelijk om een omgevingsvergunning over te schrijven, zodat iemand anders dan de

aanvrager vergunninghouder wordt. Dit moet minimaal een maand voor de gewenste

overschrijving aan het stadsdeel worden gemeld (artikel 2.25, tweede lid, van de Wabo).

Hierbij dienen de volgende gegevens worden ingediend:

s naam en adres van de vergunninghouder;

= de omgevingsvergunning(en) met kenmerk waar het verzoek betrekking op heeft;

s naam, adres en telefoonnummer van degene voor wie de omgevingsvergunning zal gaan
gelden;

z een contactpersoon van degene voor wie de omgevingsvergunning zal gaan gelden;

s hettijdstip waarop de overschrijving plaats zal vinden.

Stadsdeel Centrum is bereikbaar met metrolijn 51, 53 en 54 of met tramlijn 9 en 14, halte Waterlooplein.
Een routebeschrijving vindt u op www.centrum.amsterdam.nl
"
